county_id,No. of Planned Parenthood clinics,No. of federally qualified health centers,No. of female contraceptive clients served at Planned Parenthood clinics,No. of female contraceptive clients served at federally qualified health centers,No. of female contraceptive clients served at health department clinics,No. of female contraceptive clients served at hospital-based clinics,No. of female contraceptive clients served at other clinics,No. of health department clinics,No. of hospital-based clinics,No. of other clinics,Total no. of female contraceptive clients served at publicly funded clinics,"Total no. of female contraceptive clients served at publicly funded clinics, younger than 20",Total no. of women aged 13-44 with potential demand for contraceptive services and supplies,Total no. of women aged 20-44 with potential demand for contraceptive services and supplies,Total publicly funded clinics
51183,0.0,2.0,0.0,100.0,70.0,0.0,0.0,1.0,0.0,0.0,170.0,40.0,910.0,790.0,3.0
51185,0.0,1.0,0.0,40.0,520.0,0.0,0.0,1.0,0.0,0.0,560.0,190.0,4110.0,3590.0,2.0
51187,0.0,0.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,0.0,450.0,150.0,4470.0,3900.0,1.0
5119,1.0,3.0,3200.0,110.0,4370.0,0.0,0.0,3.0,0.0,0.0,7680.0,1110.0,52190.0,46610.0,7.0
51191,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5450.0,4720.0,2.0
51193,0.0,0.0,0.0,0.0,280.0,0.0,0.0,1.0,0.0,0.0,280.0,50.0,1600.0,1390.0,1.0
51195,0.0,1.0,0.0,10.0,1030.0,0.0,0.0,3.0,0.0,0.0,1050.0,310.0,4140.0,3620.0,4.0
51197,0.0,0.0,0.0,0.0,440.0,0.0,0.0,1.0,0.0,0.0,440.0,110.0,2780.0,2400.0,1.0
51199,,,,,,,,,,,,,7940.0,6890.0,
5121,0.0,1.0,0.0,80.0,420.0,0.0,0.0,1.0,0.0,0.0,500.0,130.0,1680.0,1440.0,2.0
5123,0.0,0.0,0.0,0.0,520.0,0.0,0.0,2.0,0.0,0.0,520.0,140.0,2650.0,2260.0,2.0
5125,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,1.0,0.0,0.0,1010.0,170.0,13960.0,12240.0,1.0
5127,0.0,0.0,0.0,0.0,270.0,0.0,0.0,1.0,0.0,0.0,270.0,90.0,960.0,810.0,1.0
5129,0.0,1.0,0.0,20.0,160.0,0.0,0.0,1.0,0.0,0.0,180.0,40.0,670.0,560.0,2.0
5131,0.0,2.0,0.0,110.0,2040.0,0.0,0.0,1.0,0.0,0.0,2150.0,340.0,15540.0,13600.0,3.0
5133,,,,,,,,,,,,,1770.0,1480.0,
5135,0.0,1.0,0.0,80.0,210.0,0.0,0.0,1.0,0.0,0.0,290.0,90.0,1400.0,1180.0,2.0
5137,0.0,0.0,0.0,0.0,340.0,0.0,0.0,1.0,0.0,0.0,340.0,80.0,1020.0,850.0,1.0
5139,0.0,0.0,0.0,0.0,980.0,0.0,0.0,1.0,0.0,0.0,980.0,230.0,4370.0,3800.0,1.0
5141,0.0,2.0,0.0,40.0,270.0,0.0,0.0,1.0,0.0,0.0,300.0,70.0,1330.0,1120.0,3.0
5143,1.0,3.0,1400.0,550.0,2080.0,0.0,0.0,1.0,0.0,0.0,4030.0,620.0,32860.0,28680.0,5.0
5145,0.0,3.0,0.0,120.0,460.0,0.0,0.0,2.0,0.0,0.0,580.0,240.0,10070.0,8620.0,5.0
5147,0.0,3.0,0.0,70.0,40.0,0.0,0.0,1.0,0.0,0.0,110.0,30.0,630.0,530.0,4.0
5149,0.0,0.0,0.0,0.0,320.0,0.0,0.0,2.0,0.0,0.0,320.0,90.0,2240.0,1920.0,2.0
51510,0.0,3.0,0.0,600.0,2100.0,0.0,0.0,3.0,0.0,0.0,2700.0,840.0,26050.0,24780.0,6.0
51520,0.0,1.0,0.0,30.0,1750.0,0.0,0.0,2.0,0.0,0.0,1780.0,420.0,1930.0,1720.0,3.0
51530,0.0,0.0,0.0,0.0,230.0,0.0,0.0,1.0,0.0,0.0,230.0,0.0,810.0,660.0,1.0
51540,1.0,0.0,1060.0,0.0,530.0,0.0,0.0,1.0,0.0,0.0,1590.0,180.0,9130.0,8590.0,2.0
51550,0.0,1.0,0.0,70.0,960.0,0.0,0.0,1.0,0.0,0.0,1040.0,190.0,30720.0,27040.0,2.0
51570,0.0,0.0,0.0,0.0,280.0,0.0,0.0,1.0,0.0,0.0,280.0,40.0,2060.0,1810.0,1.0
51580,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,350.0,110.0,550.0,480.0,1.0
51590,0.0,1.0,0.0,60.0,1060.0,0.0,0.0,1.0,0.0,0.0,1120.0,310.0,4800.0,4210.0,2.0
51595,0.0,1.0,0.0,30.0,240.0,0.0,0.0,1.0,0.0,0.0,260.0,70.0,630.0,550.0,2.0
51600,,,,,,,,,,,,,2830.0,2530.0,
51610,1.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,60.0,1680.0,1460.0,1.0
51620,0.0,1.0,0.0,70.0,730.0,0.0,0.0,1.0,0.0,0.0,810.0,100.0,920.0,800.0,2.0
51630,0.0,1.0,0.0,100.0,170.0,0.0,0.0,1.0,0.0,0.0,270.0,40.0,5260.0,4590.0,2.0
51640,0.0,0.0,0.0,0.0,430.0,0.0,0.0,1.0,0.0,0.0,430.0,80.0,690.0,590.0,1.0
51650,1.0,2.0,4310.0,150.0,820.0,0.0,0.0,1.0,0.0,0.0,5290.0,370.0,18850.0,16730.0,4.0
51660,0.0,1.0,0.0,30.0,2950.0,0.0,0.0,1.0,0.0,0.0,2980.0,1120.0,10900.0,8940.0,2.0
51670,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,210.0,80.0,2920.0,2600.0,1.0
51678,0.0,1.0,0.0,40.0,780.0,0.0,0.0,1.0,0.0,0.0,810.0,0.0,980.0,740.0,2.0
51680,0.0,1.0,0.0,240.0,500.0,0.0,0.0,1.0,0.0,0.0,740.0,180.0,13980.0,11900.0,2.0
51683,0.0,1.0,0.0,300.0,970.0,0.0,0.0,1.0,0.0,0.0,1270.0,280.0,5590.0,5000.0,2.0
51685,,,,,,,,,,,,,2210.0,1970.0,
51690,0.0,1.0,0.0,60.0,890.0,0.0,0.0,2.0,0.0,0.0,950.0,320.0,1440.0,1260.0,3.0
51700,0.0,4.0,0.0,300.0,1790.0,0.0,0.0,1.0,0.0,0.0,2090.0,330.0,26390.0,23360.0,5.0
51710,0.0,4.0,0.0,220.0,870.0,0.0,0.0,1.0,0.0,0.0,1090.0,250.0,36620.0,33170.0,5.0
51720,,,,,,,,,,,,,480.0,430.0,
51730,0.0,2.0,0.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,700.0,180.0,4260.0,3900.0,3.0
51735,,,,,,,,,,,,,1230.0,1040.0,
51740,0.0,1.0,0.0,60.0,1740.0,0.0,0.0,1.0,0.0,0.0,1790.0,260.0,12790.0,11570.0,2.0
51750,0.0,0.0,0.0,0.0,920.0,0.0,0.0,1.0,0.0,0.0,920.0,200.0,3810.0,3110.0,1.0
51760,1.0,6.0,780.0,280.0,2840.0,100.0,0.0,10.0,1.0,0.0,4000.0,540.0,37750.0,34210.0,18.0
51770,1.0,1.0,1760.0,170.0,740.0,810.0,0.0,1.0,1.0,0.0,3480.0,620.0,12770.0,11610.0,4.0
51775,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,0.0,260.0,50.0,3280.0,2780.0,1.0
51790,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,1.0,0.0,0.0,1400.0,1110.0,3150.0,2800.0,1.0
51800,0.0,3.0,0.0,270.0,1550.0,0.0,0.0,1.0,0.0,0.0,1810.0,360.0,11060.0,9740.0,4.0
51810,1.0,1.0,4390.0,70.0,1130.0,0.0,0.0,1.0,0.0,0.0,5590.0,550.0,61490.0,55400.0,3.0
51820,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,1.0,0.0,0.0,1580.0,0.0,2570.0,2290.0,1.0
51830,,,,,,,,,,,,,3170.0,2580.0,
51840,0.0,1.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,3550.0,3110.0,1.0
53001,0.0,2.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,90.0,2220.0,1870.0,2.0
53003,,,,,,,,,,,,,2260.0,1990.0,
53005,1.0,3.0,3020.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.0,840.0,23280.0,20470.0,4.0
53007,1.0,3.0,1280.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,540.0,8390.0,7350.0,4.0
53009,2.0,1.0,1470.0,100.0,0.0,0.0,160.0,0.0,0.0,4.0,1730.0,420.0,6530.0,5790.0,7.0
53011,1.0,4.0,3730.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,980.0,57080.0,50260.0,5.0
53013,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,350.0,50.0,330.0,280.0,1.0
53015,0.0,3.0,0.0,1640.0,0.0,0.0,20.0,0.0,0.0,1.0,1660.0,210.0,11560.0,10160.0,4.0
53017,0.0,2.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,4570.0,3970.0,2.0
53019,0.0,3.0,0.0,140.0,40.0,0.0,0.0,1.0,0.0,0.0,170.0,50.0,590.0,510.0,4.0
53021,1.0,5.0,1620.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,2910.0,560.0,11510.0,10080.0,6.0
53023,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,170.0,150.0,1.0
53025,1.0,4.0,470.0,1540.0,0.0,0.0,100.0,0.0,0.0,1.0,2110.0,320.0,11070.0,9520.0,6.0
53027,0.0,2.0,0.0,170.0,1050.0,0.0,90.0,1.0,0.0,2.0,1310.0,340.0,6960.0,6130.0,5.0
53029,,,,,,,,,,,,,8750.0,7910.0,
53031,0.0,0.0,0.0,0.0,780.0,0.0,0.0,4.0,0.0,0.0,780.0,370.0,2020.0,1770.0,4.0
53033,8.0,50.0,14430.0,14640.0,6290.0,2340.0,200.0,8.0,6.0,3.0,37900.0,6390.0,302260.0,277910.0,75.0
53035,1.0,5.0,1820.0,940.0,840.0,0.0,50.0,2.0,0.0,2.0,3640.0,670.0,30540.0,27480.0,10.0
53037,1.0,1.0,1240.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,340.0,6770.0,5950.0,2.0
53039,0.0,0.0,0.0,0.0,450.0,0.0,0.0,2.0,0.0,0.0,450.0,150.0,1810.0,1570.0,2.0
53041,1.0,8.0,1150.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,330.0,7940.0,6950.0,9.0
53043,,,,,,,,,,,,,810.0,670.0,
53045,1.0,0.0,710.0,0.0,0.0,0.0,40.0,0.0,0.0,2.0,750.0,180.0,5630.0,4950.0,3.0
53047,1.0,5.0,90.0,470.0,0.0,0.0,230.0,0.0,0.0,3.0,780.0,170.0,3700.0,3210.0,9.0
53049,0.0,2.0,0.0,50.0,190.0,0.0,0.0,2.0,0.0,0.0,240.0,70.0,1590.0,1400.0,4.0
53051,0.0,1.0,0.0,30.0,60.0,0.0,0.0,1.0,0.0,0.0,100.0,30.0,1090.0,930.0,2.0
53053,2.0,7.0,7370.0,2310.0,0.0,0.0,420.0,0.0,0.0,1.0,10100.0,1920.0,112340.0,101030.0,10.0
53055,1.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,60.0,1170.0,1030.0,1.0
53057,1.0,2.0,4020.0,450.0,0.0,0.0,390.0,0.0,0.0,2.0,4870.0,720.0,13390.0,11840.0,5.0
53059,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,20.0,1100.0,960.0,1.0
53061,3.0,8.0,6500.0,2360.0,0.0,0.0,170.0,0.0,0.0,1.0,9030.0,1680.0,99790.0,89990.0,12.0
53063,2.0,13.0,8400.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,11340.0,2550.0,63190.0,56090.0,15.0
53065,0.0,5.0,0.0,170.0,320.0,0.0,120.0,1.0,0.0,1.0,600.0,140.0,3990.0,3380.0,7.0
53067,1.0,3.0,2510.0,310.0,0.0,0.0,100.0,0.0,0.0,1.0,2920.0,510.0,34530.0,31110.0,5.0
53069,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,290.0,240.0,1.0
53071,1.0,1.0,920.0,390.0,0.0,350.0,0.0,0.0,1.0,0.0,1660.0,350.0,7230.0,6210.0,3.0
53073,1.0,5.0,6990.0,890.0,0.0,0.0,200.0,0.0,0.0,2.0,8090.0,1100.0,29410.0,26150.0,8.0
53075,1.0,0.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,350.0,9420.0,8010.0,1.0
53077,2.0,14.0,5740.0,3820.0,0.0,0.0,550.0,0.0,0.0,1.0,10110.0,1950.0,29540.0,25630.0,17.0
54001,0.0,2.0,0.0,480.0,260.0,0.0,0.0,1.0,0.0,0.0,740.0,140.0,1880.0,1580.0,3.0
54003,0.0,1.0,0.0,3620.0,510.0,0.0,0.0,1.0,0.0,0.0,4130.0,750.0,13820.0,12230.0,2.0
54005,0.0,1.0,0.0,140.0,310.0,0.0,50.0,1.0,0.0,1.0,500.0,140.0,2360.0,2050.0,3.0
54007,0.0,3.0,0.0,1670.0,200.0,0.0,0.0,1.0,0.0,0.0,1870.0,420.0,1310.0,1130.0,4.0
54009,0.0,1.0,0.0,310.0,190.0,0.0,0.0,2.0,0.0,0.0,500.0,150.0,2360.0,2030.0,3.0
54011,0.0,11.0,0.0,5740.0,1410.0,0.0,0.0,1.0,0.0,0.0,7150.0,1570.0,12500.0,11030.0,12.0
54013,0.0,2.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,100.0,630.0,540.0,2.0
54015,0.0,4.0,0.0,990.0,130.0,0.0,0.0,1.0,0.0,0.0,1120.0,330.0,880.0,760.0,5.0
54017,0.0,2.0,0.0,50.0,130.0,0.0,0.0,1.0,0.0,0.0,190.0,20.0,790.0,690.0,3.0
54019,0.0,5.0,0.0,560.0,0.0,290.0,0.0,0.0,2.0,0.0,850.0,180.0,4370.0,3820.0,7.0
54021,0.0,3.0,0.0,390.0,100.0,0.0,0.0,1.0,0.0,0.0,500.0,180.0,770.0,640.0,4.0
54023,0.0,2.0,0.0,100.0,110.0,0.0,0.0,1.0,0.0,0.0,210.0,130.0,1010.0,880.0,3.0
54025,0.0,3.0,0.0,190.0,480.0,0.0,0.0,1.0,0.0,0.0,670.0,80.0,3230.0,2810.0,4.0
54027,0.0,0.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0,0.0,250.0,180.0,2280.0,1970.0,1.0
54029,0.0,2.0,0.0,610.0,270.0,0.0,0.0,1.0,0.0,0.0,880.0,0.0,2910.0,2560.0,3.0
54031,0.0,2.0,0.0,120.0,150.0,0.0,0.0,1.0,0.0,0.0,270.0,190.0,1240.0,1080.0,3.0
54033,0.0,3.0,0.0,1990.0,560.0,0.0,0.0,1.0,0.0,0.0,2540.0,500.0,7490.0,6610.0,4.0
54035,0.0,2.0,0.0,150.0,110.0,0.0,0.0,1.0,0.0,0.0,260.0,60.0,2730.0,2330.0,3.0
54037,0.0,0.0,0.0,0.0,280.0,0.0,210.0,1.0,0.0,2.0,490.0,170.0,6430.0,5590.0,3.0
54039,0.0,11.0,0.0,1430.0,240.0,0.0,1820.0,1.0,0.0,1.0,3490.0,1110.0,20690.0,18360.0,13.0
54041,0.0,2.0,0.0,1010.0,10.0,0.0,90.0,1.0,0.0,1.0,1110.0,190.0,1530.0,1340.0,4.0
54043,0.0,5.0,0.0,1050.0,50.0,0.0,0.0,1.0,0.0,0.0,1100.0,270.0,2170.0,1900.0,6.0
54045,0.0,4.0,0.0,1000.0,460.0,0.0,0.0,1.0,0.0,0.0,1450.0,260.0,3460.0,3020.0,5.0
54047,0.0,4.0,0.0,240.0,50.0,0.0,0.0,1.0,0.0,0.0,290.0,90.0,1720.0,1490.0,5.0
54049,0.0,2.0,0.0,190.0,450.0,220.0,240.0,1.0,1.0,1.0,1090.0,290.0,6740.0,5960.0,5.0
54051,0.0,0.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,300.0,100.0,3190.0,2790.0,1.0
54053,0.0,1.0,0.0,60.0,170.0,0.0,0.0,1.0,0.0,0.0,220.0,40.0,2960.0,2620.0,2.0
54055,0.0,3.0,0.0,1300.0,0.0,0.0,850.0,0.0,0.0,2.0,2150.0,380.0,6730.0,5930.0,5.0
54057,0.0,0.0,0.0,0.0,450.0,0.0,40.0,1.0,0.0,1.0,490.0,100.0,2880.0,2490.0,2.0
54059,0.0,3.0,0.0,220.0,130.0,0.0,0.0,1.0,0.0,0.0,350.0,100.0,2390.0,2080.0,4.0
54061,0.0,1.0,0.0,90.0,1170.0,0.0,1930.0,1.0,0.0,2.0,3190.0,620.0,17060.0,15300.0,4.0
54063,0.0,5.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,180.0,1140.0,980.0,5.0
54065,0.0,1.0,0.0,380.0,100.0,0.0,40.0,1.0,0.0,1.0,510.0,170.0,1580.0,1350.0,3.0
54067,0.0,5.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,2340.0,2060.0,5.0
54069,0.0,0.0,0.0,0.0,430.0,0.0,0.0,1.0,0.0,0.0,430.0,70.0,4730.0,4080.0,1.0
54071,0.0,2.0,0.0,30.0,110.0,0.0,0.0,1.0,0.0,0.0,140.0,40.0,540.0,460.0,3.0
54073,0.0,1.0,0.0,30.0,180.0,0.0,0.0,1.0,0.0,0.0,200.0,60.0,670.0,570.0,2.0
54075,0.0,5.0,0.0,820.0,80.0,0.0,0.0,1.0,0.0,0.0,900.0,310.0,690.0,600.0,6.0
54077,0.0,3.0,0.0,120.0,90.0,60.0,0.0,1.0,1.0,0.0,270.0,60.0,3550.0,3170.0,5.0
54079,0.0,4.0,0.0,1360.0,150.0,0.0,0.0,1.0,0.0,0.0,1510.0,570.0,6060.0,5260.0,5.0
54081,0.0,3.0,0.0,970.0,1160.0,0.0,0.0,1.0,0.0,0.0,2130.0,450.0,8080.0,7150.0,4.0
54083,0.0,3.0,0.0,60.0,750.0,140.0,60.0,1.0,1.0,1.0,1010.0,150.0,2820.0,2470.0,6.0
54085,0.0,1.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,870.0,750.0,1.0
54087,0.0,1.0,0.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,270.0,1240.0,1050.0,1.0
54089,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,30.0,1340.0,1190.0,1.0
54091,0.0,1.0,0.0,40.0,110.0,0.0,0.0,1.0,0.0,0.0,150.0,40.0,1710.0,1520.0,2.0
54093,0.0,2.0,0.0,180.0,90.0,0.0,0.0,1.0,0.0,0.0,270.0,0.0,590.0,520.0,3.0
54095,0.0,0.0,0.0,0.0,570.0,0.0,0.0,1.0,0.0,0.0,570.0,70.0,790.0,670.0,1.0
54097,0.0,3.0,0.0,3290.0,280.0,0.0,0.0,1.0,0.0,0.0,3570.0,720.0,2630.0,2260.0,4.0
54099,0.0,2.0,0.0,770.0,100.0,0.0,0.0,1.0,0.0,0.0,870.0,190.0,4420.0,3840.0,3.0
54101,0.0,3.0,0.0,90.0,70.0,0.0,0.0,1.0,0.0,0.0,150.0,30.0,740.0,640.0,4.0
54103,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1410.0,1210.0,1.0
54105,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,570.0,500.0,1.0
54107,1.0,2.0,660.0,330.0,1070.0,0.0,0.0,1.0,0.0,0.0,2070.0,330.0,9290.0,8150.0,4.0
54109,0.0,1.0,0.0,60.0,270.0,0.0,50.0,1.0,0.0,1.0,380.0,130.0,2040.0,1750.0,3.0
55001,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,2.0,400.0,120.0,1280.0,1080.0,2.0
55003,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,2.0,290.0,120.0,1460.0,1230.0,2.0
55005,0.0,1.0,0.0,350.0,170.0,0.0,0.0,1.0,0.0,0.0,520.0,140.0,4020.0,3450.0,2.0
55007,0.0,1.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,1.0,130.0,40.0,1060.0,900.0,2.0
55009,1.0,1.0,1480.0,170.0,0.0,0.0,1040.0,0.0,0.0,1.0,2680.0,740.0,31440.0,27480.0,3.0
55011,,,,,,,,,,,,,1130.0,960.0,
55013,0.0,0.0,0.0,0.0,30.0,0.0,30.0,1.0,0.0,1.0,60.0,20.0,1120.0,960.0,2.0
55015,2.0,1.0,2820.0,3310.0,0.0,0.0,150.0,0.0,0.0,1.0,6280.0,1570.0,5310.0,4560.0,4.0
55017,0.0,7.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,240.0,6400.0,5600.0,7.0
55019,0.0,2.0,0.0,60.0,120.0,0.0,0.0,1.0,0.0,0.0,170.0,70.0,3110.0,2540.0,3.0
55021,1.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,140.0,5840.0,5050.0,1.0
55023,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,1.0,140.0,40.0,1310.0,1100.0,1.0
55025,2.0,3.0,5410.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,1000.0,76650.0,68950.0,5.0
55027,,,,,,,,,,,,,8510.0,7330.0,
55029,,,,,,,,,,,,,2000.0,1700.0,
55031,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,1.0,580.0,280.0,4820.0,4220.0,1.0
55033,0.0,1.0,0.0,20.0,680.0,0.0,0.0,1.0,0.0,0.0,700.0,330.0,6090.0,5150.0,2.0
55035,1.0,0.0,1140.0,0.0,820.0,0.0,0.0,1.0,0.0,0.0,1960.0,590.0,15130.0,13260.0,2.0
55037,,,,,,,,,,,,,330.0,290.0,
55039,,,,,,,,,,,,,11350.0,9920.0,
55041,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,3.0,290.0,80.0,820.0,710.0,3.0
55043,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,1.0,570.0,110.0,6030.0,5080.0,1.0
55045,,,,,,,,,,,,,3770.0,3260.0,
55047,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,1.0,0.0,0.0,0.0,1570.0,1300.0,1.0
55049,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,110.0,20.0,2330.0,2020.0,1.0
55051,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,60.0,390.0,330.0,1.0
55053,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,2.0,280.0,80.0,1710.0,1450.0,2.0
55055,,,,,,,,,,,,,9580.0,8150.0,
55057,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,1.0,310.0,90.0,2170.0,1840.0,1.0
55059,1.0,3.0,1950.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,980.0,20460.0,17730.0,4.0
55061,,,,,,,,,,,,,1940.0,1670.0,
55063,0.0,0.0,0.0,0.0,0.0,0.0,3580.0,0.0,0.0,1.0,3580.0,570.0,16630.0,14360.0,1.0
55065,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1520.0,1280.0,1.0
55067,0.0,1.0,0.0,30.0,0.0,0.0,500.0,0.0,0.0,1.0,530.0,130.0,1560.0,1340.0,2.0
55069,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,150.0,50.0,2580.0,2250.0,1.0
55071,1.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,130.0,7850.0,6810.0,1.0
55073,0.0,4.0,0.0,780.0,0.0,0.0,2680.0,0.0,0.0,1.0,3460.0,1160.0,14400.0,12570.0,5.0
55075,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,1.0,590.0,180.0,3540.0,3030.0,1.0
55077,,,,,,,,,,,,,1150.0,980.0,
55078,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,80.0,20.0,480.0,430.0,1.0
55079,5.0,10.0,19930.0,3960.0,0.0,1770.0,360.0,0.0,2.0,2.0,26020.0,4780.0,132700.0,118640.0,19.0
55081,0.0,2.0,0.0,90.0,0.0,0.0,360.0,0.0,0.0,1.0,450.0,100.0,4350.0,3730.0,3.0
55083,0.0,1.0,0.0,30.0,0.0,0.0,640.0,0.0,0.0,1.0,670.0,210.0,3410.0,2950.0,2.0
55085,0.0,1.0,0.0,150.0,550.0,0.0,0.0,1.0,0.0,0.0,700.0,290.0,2860.0,2490.0,2.0
55087,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,1.0,470.0,90.0,21830.0,19190.0,1.0
55089,,,,,,,,,,,,,9140.0,7730.0,
55091,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1.0,0.0,0.0,160.0,60.0,620.0,520.0,1.0
55093,0.0,0.0,0.0,0.0,490.0,0.0,0.0,2.0,0.0,0.0,490.0,50.0,5610.0,4750.0,2.0
55095,0.0,0.0,0.0,0.0,420.0,0.0,0.0,1.0,0.0,0.0,420.0,200.0,3800.0,3230.0,1.0
55097,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,1.0,1440.0,550.0,9380.0,8000.0,1.0
55099,0.0,2.0,0.0,70.0,230.0,0.0,0.0,1.0,0.0,0.0,300.0,130.0,980.0,810.0,3.0
55101,1.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,400.0,21690.0,18910.0,1.0
55103,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1.0,160.0,30.0,1480.0,1220.0,1.0
55105,0.0,2.0,0.0,480.0,0.0,0.0,1690.0,0.0,0.0,2.0,2170.0,570.0,18670.0,16290.0,4.0
55107,0.0,1.0,0.0,100.0,170.0,0.0,0.0,1.0,0.0,0.0,270.0,100.0,1090.0,910.0,2.0
55109,0.0,0.0,0.0,0.0,510.0,0.0,0.0,1.0,0.0,0.0,510.0,240.0,9700.0,8370.0,1.0
55111,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,1.0,0.0,0.0,6780.0,5910.0,1.0
55113,0.0,1.0,0.0,130.0,110.0,0.0,60.0,1.0,0.0,1.0,300.0,110.0,1230.0,1060.0,3.0
55115,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,70.0,20.0,3930.0,3410.0,1.0
55117,1.0,1.0,950.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,210.0,12190.0,10540.0,2.0
55119,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,1.0,440.0,130.0,1740.0,1460.0,1.0
55121,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,190.0,30.0,2740.0,2330.0,1.0
55123,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1.0,160.0,40.0,2620.0,2150.0,1.0
55125,0.0,1.0,0.0,10.0,0.0,0.0,240.0,0.0,0.0,2.0,250.0,80.0,1420.0,1220.0,3.0
55127,1.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,190.0,12230.0,10590.0,1.0
